freq,unit,geo,2019
A,PPS_EU27_2020_HAB,DE21N,38200
A,PPS_EU27_2020_HAB,DE22,36700
A,PPS_EU27_2020_HAB,DE221,55200
A,PPS_EU27_2020_HAB,DE222,62100
A,PPS_EU27_2020_HAB,DE223,51300
A,PPS_EU27_2020_HAB,DE224,37700
A,PPS_EU27_2020_HAB,DE225,28500
A,PPS_EU27_2020_HAB,DE226,29700
A,PPS_EU27_2020_HAB,DE227,34200
A,PPS_EU27_2020_HAB,DE228,28400
A,PPS_EU27_2020_HAB,DE229,31700
A,PPS_EU27_2020_HAB,DE22A,31100
A,PPS_EU27_2020_HAB,DE22B,26200
A,PPS_EU27_2020_HAB,DE22C,58800
A,PPS_EU27_2020_HAB,DE23,39700
A,PPS_EU27_2020_HAB,DE231,58100
A,PPS_EU27_2020_HAB,DE232,80600
A,PPS_EU27_2020_HAB,DE233,52600
A,PPS_EU27_2020_HAB,DE234,25700
A,PPS_EU27_2020_HAB,DE235,35400
A,PPS_EU27_2020_HAB,DE236,35500
A,PPS_EU27_2020_HAB,DE237,30200
A,PPS_EU27_2020_HAB,DE238,23800
A,PPS_EU27_2020_HAB,DE239,34200
A,PPS_EU27_2020_HAB,DE23A,37000
A,PPS_EU27_2020_HAB,DE24,35700
A,PPS_EU27_2020_HAB,DE241,57800
A,PPS_EU27_2020_HAB,DE242,58900
A,PPS_EU27_2020_HAB,DE243,90400
A,PPS_EU27_2020_HAB,DE244,39600
A,PPS_EU27_2020_HAB,DE245,24800
A,PPS_EU27_2020_HAB,DE246,20700
A,PPS_EU27_2020_HAB,DE247,25500
A,PPS_EU27_2020_HAB,DE248,30600
A,PPS_EU27_2020_HAB,DE249,32500
A,PPS_EU27_2020_HAB,DE24A,30600
A,PPS_EU27_2020_HAB,DE24B,32700
A,PPS_EU27_2020_HAB,DE24C,32300
A,PPS_EU27_2020_HAB,DE24D,33800
A,PPS_EU27_2020_HAB,DE25,42400
A,PPS_EU27_2020_HAB,DE251,54100
A,PPS_EU27_2020_HAB,DE252,91700
A,PPS_EU27_2020_HAB,DE253,34800
A,PPS_EU27_2020_HAB,DE254,57400
A,PPS_EU27_2020_HAB,DE255,34700
A,PPS_EU27_2020_HAB,DE256,29100
A,PPS_EU27_2020_HAB,DE257,35500
A,PPS_EU27_2020_HAB,DE258,21700
A,PPS_EU27_2020_HAB,DE259,29600
A,PPS_EU27_2020_HAB,DE25A,28600
A,PPS_EU27_2020_HAB,DE25B,28200
A,PPS_EU27_2020_HAB,DE25C,29300
A,PPS_EU27_2020_HAB,DE26,38000
A,PPS_EU27_2020_HAB,DE261,69000
A,PPS_EU27_2020_HAB,DE262,92100
A,PPS_EU27_2020_HAB,DE263,61200
A,PPS_EU27_2020_HAB,DE264,31500
A,PPS_EU27_2020_HAB,DE265,30400
A,PPS_EU27_2020_HAB,DE266,38200
A,PPS_EU27_2020_HAB,DE267,29900
A,PPS_EU27_2020_HAB,DE268,33600
A,PPS_EU27_2020_HAB,DE269,31600
A,PPS_EU27_2020_HAB,DE26A,34400
A,PPS_EU27_2020_HAB,DE26B,20700
A,PPS_EU27_2020_HAB,DE26C,26800
A,PPS_EU27_2020_HAB,DE27,37300
A,PPS_EU27_2020_HAB,DE271,46200
A,PPS_EU27_2020_HAB,DE272,34400
A,PPS_EU27_2020_HAB,DE273,50000
A,PPS_EU27_2020_HAB,DE274,56600
A,PPS_EU27_2020_HAB,DE275,25900
A,PPS_EU27_2020_HAB,DE276,28800
A,PPS_EU27_2020_HAB,DE277,32500
A,PPS_EU27_2020_HAB,DE278,43500
A,PPS_EU27_2020_HAB,DE279,35900
A,PPS_EU27_2020_HAB,DE27A,35600
A,PPS_EU27_2020_HAB,DE27B,34300
A,PPS_EU27_2020_HAB,DE27C,35500
A,PPS_EU27_2020_HAB,DE27D,46400
A,PPS_EU27_2020_HAB,DE27E,30300
A,PPS_EU27_2020_HAB,DE3,38900
A,PPS_EU27_2020_HAB,DE30,38900
A,PPS_EU27_2020_HAB,DE300,38900
A,PPS_EU27_2020_HAB,DE4,27400
A,PPS_EU27_2020_HAB,DE40,27400
A,PPS_EU27_2020_HAB,DE401,30200
A,PPS_EU27_2020_HAB,DE402,33100
A,PPS_EU27_2020_HAB,DE403,35300
A,PPS_EU27_2020_HAB,DE404,40600
A,PPS_EU27_2020_HAB,DE405,20900
A,PPS_EU27_2020_HAB,DE406,30300
A,PPS_EU27_2020_HAB,DE407,23400
A,PPS_EU27_2020_HAB,DE408,19800
A,PPS_EU27_2020_HAB,DE409,20400
A,PPS_EU27_2020_HAB,DE40A,24600
A,PPS_EU27_2020_HAB,DE40B,25900
A,PPS_EU27_2020_HAB,DE40C,25100
A,PPS_EU27_2020_HAB,DE40D,26000
A,PPS_EU27_2020_HAB,DE40E,24700
A,PPS_EU27_2020_HAB,DE40F,25200
A,PPS_EU27_2020_HAB,DE40G,33300
A,PPS_EU27_2020_HAB,DE40H,35400
A,PPS_EU27_2020_HAB,DE40I,28100
A,PPS_EU27_2020_HAB,DE5,44100
A,PPS_EU27_2020_HAB,DE50,44100
A,PPS_EU27_2020_HAB,DE501,46500
A,PPS_EU27_2020_HAB,DE502,31700
A,PPS_EU27_2020_HAB,DE6,61300
A,PPS_EU27_2020_HAB,DE60,61300
A,PPS_EU27_2020_HAB,DE600,61300
A,PPS_EU27_2020_HAB,DE7,42700
A,PPS_EU27_2020_HAB,DE71,48000
A,PPS_EU27_2020_HAB,DE711,74600
A,PPS_EU27_2020_HAB,DE712,88300
A,PPS_EU27_2020_HAB,DE713,33900
A,PPS_EU27_2020_HAB,DE714,59600
A,PPS_EU27_2020_HAB,DE715,26800
A,PPS_EU27_2020_HAB,DE716,26700
A,PPS_EU27_2020_HAB,DE717,42000
A,PPS_EU27_2020_HAB,DE718,44700
A,PPS_EU27_2020_HAB,DE719,33700
A,PPS_EU27_2020_HAB,DE71A,52400
A,PPS_EU27_2020_HAB,DE71B,24500
A,PPS_EU27_2020_HAB,DE71C,37300
A,PPS_EU27_2020_HAB,DE71D,23700
A,PPS_EU27_2020_HAB,DE71E,27600
A,PPS_EU27_2020_HAB,DE72,32300
A,PPS_EU27_2020_HAB,DE721,33900
A,PPS_EU27_2020_HAB,DE722,32300
A,PPS_EU27_2020_HAB,DE723,28900
A,PPS_EU27_2020_HAB,DE724,36000
A,PPS_EU27_2020_HAB,DE725,25400
A,PPS_EU27_2020_HAB,DE73,34300
A,PPS_EU27_2020_HAB,DE731,49100
A,PPS_EU27_2020_HAB,DE732,35100
A,PPS_EU27_2020_HAB,DE733,35300
A,PPS_EU27_2020_HAB,DE734,28200
A,PPS_EU27_2020_HAB,DE735,29300
A,PPS_EU27_2020_HAB,DE736,35100
A,PPS_EU27_2020_HAB,DE737,23500
A,PPS_EU27_2020_HAB,DE8,26800
A,PPS_EU27_2020_HAB,DE80,26800
A,PPS_EU27_2020_HAB,DE803,36000
A,PPS_EU27_2020_HAB,DE804,38100
A,PPS_EU27_2020_HAB,DE80J,26400
A,PPS_EU27_2020_HAB,DE80K,24700
A,PPS_EU27_2020_HAB,DE80L,24200
A,PPS_EU27_2020_HAB,DE80M,23400
A,PPS_EU27_2020_HAB,DE80N,24100
A,PPS_EU27_2020_HAB,DE80O,23600
A,PPS_EU27_2020_HAB,DE9,35300
A,PPS_EU27_2020_HAB,DE91,46400
A,PPS_EU27_2020_HAB,DE911,75000
A,PPS_EU27_2020_HAB,DE912,50400
A,PPS_EU27_2020_HAB,DE913,177600
A,PPS_EU27_2020_HAB,DE914,19500
A,PPS_EU27_2020_HAB,DE916,26600
A,PPS_EU27_2020_HAB,DE917,19100
A,PPS_EU27_2020_HAB,DE918,26200
A,PPS_EU27_2020_HAB,DE91A,20300
A,PPS_EU27_2020_HAB,DE91B,19400
A,PPS_EU27_2020_HAB,DE91C,32800
A,PPS_EU27_2020_HAB,DE92,36100
A,PPS_EU27_2020_HAB,DE922,28500
A,PPS_EU27_2020_HAB,DE923,32800
A,PPS_EU27_2020_HAB,DE925,26900
A,PPS_EU27_2020_HAB,DE926,29000
A,PPS_EU27_2020_HAB,DE927,29100
A,PPS_EU27_2020_HAB,DE928,24000
A,PPS_EU27_2020_HAB,DE929,43000
A,PPS_EU27_2020_HAB,DE93,26600
A,PPS_EU27_2020_HAB,DE931,27900
A,PPS_EU27_2020_HAB,DE932,22400
A,PPS_EU27_2020_HAB,DE933,23000
A,PPS_EU27_2020_HAB,DE934,23800
A,PPS_EU27_2020_HAB,DE935,26800
A,PPS_EU27_2020_HAB,DE936,19400
A,PPS_EU27_2020_HAB,DE937,30300
A,PPS_EU27_2020_HAB,DE938,32200
A,PPS_EU27_2020_HAB,DE939,29500
A,PPS_EU27_2020_HAB,DE93A,26100
A,PPS_EU27_2020_HAB,DE93B,30000
A,PPS_EU27_2020_HAB,DE94,33400
A,PPS_EU27_2020_HAB,DE941,21400
A,PPS_EU27_2020_HAB,DE942,68000
A,PPS_EU27_2020_HAB,DE943,44200
A,PPS_EU27_2020_HAB,DE944,47200
A,PPS_EU27_2020_HAB,DE945,38400
A,PPS_EU27_2020_HAB,DE946,29300
A,PPS_EU27_2020_HAB,DE947,24700
A,PPS_EU27_2020_HAB,DE948,32200
A,PPS_EU27_2020_HAB,DE949,39900
A,PPS_EU27_2020_HAB,DE94A,25300
A,PPS_EU27_2020_HAB,DE94B,30500
A,PPS_EU27_2020_HAB,DE94C,24500
A,PPS_EU27_2020_HAB,DE94D,23400
A,PPS_EU27_2020_HAB,DE94E,28800
A,PPS_EU27_2020_HAB,DE94F,42000
A,PPS_EU27_2020_HAB,DE94G,30300
A,PPS_EU27_2020_HAB,DE94H,25600
A,PPS_EU27_2020_HAB,DEA,36200
A,PPS_EU27_2020_HAB,DEA1,38500
A,PPS_EU27_2020_HAB,DEA11,76000
A,PPS_EU27_2020_HAB,DEA12,32400
A,PPS_EU27_2020_HAB,DEA13,40900
A,PPS_EU27_2020_HAB,DEA14,37600
A,PPS_EU27_2020_HAB,DEA15,31500
A,PPS_EU27_2020_HAB,DEA16,32900
A,PPS_EU27_2020_HAB,DEA17,24700
A,PPS_EU27_2020_HAB,DEA18,34600
A,PPS_EU27_2020_HAB,DEA19,29700
A,PPS_EU27_2020_HAB,DEA1A,34300
A,PPS_EU27_2020_HAB,DEA1B,29100
A,PPS_EU27_2020_HAB,DEA1C,38500
A,PPS_EU27_2020_HAB,DEA1D,36400
A,PPS_EU27_2020_HAB,DEA1E,27000
A,PPS_EU27_2020_HAB,DEA1F,27200
A,PPS_EU27_2020_HAB,DEA2,39500
A,PPS_EU27_2020_HAB,DEA22,68900
A,PPS_EU27_2020_HAB,DEA23,55300
A,PPS_EU27_2020_HAB,DEA24,46800
A,PPS_EU27_2020_HAB,DEA26,27800
A,PPS_EU27_2020_HAB,DEA27,33200
A,PPS_EU27_2020_HAB,DEA28,25600
A,PPS_EU27_2020_HAB,DEA29,24200
A,PPS_EU27_2020_HAB,DEA2A,33500
A,PPS_EU27_2020_HAB,DEA2B,26400
A,PPS_EU27_2020_HAB,DEA2C,26200
A,PPS_EU27_2020_HAB,DEA2D,35500
A,PPS_EU27_2020_HAB,DEA3,31500
A,PPS_EU27_2020_HAB,DEA31,21900
A,PPS_EU27_2020_HAB,DEA32,29100
A,PPS_EU27_2020_HAB,DEA33,52300
A,PPS_EU27_2020_HAB,DEA34,35400
A,PPS_EU27_2020_HAB,DEA35,27100
A,PPS_EU27_2020_HAB,DEA36,24500
A,PPS_EU27_2020_HAB,DEA37,30500
A,PPS_EU27_2020_HAB,DEA38,29600
A,PPS_EU27_2020_HAB,DEA4,35800
A,PPS_EU27_2020_HAB,DEA41,38600
A,PPS_EU27_2020_HAB,DEA42,45600
A,PPS_EU27_2020_HAB,DEA43,31900
A,PPS_EU27_2020_HAB,DEA44,26300
A,PPS_EU27_2020_HAB,DEA45,28500
A,PPS_EU27_2020_HAB,DEA46,39100
A,PPS_EU27_2020_HAB,DEA47,33500
A,PPS_EU27_2020_HAB,DEA5,32600
A,PPS_EU27_2020_HAB,DEA51,31700
A,PPS_EU27_2020_HAB,DEA52,36900
A,PPS_EU27_2020_HAB,DEA53,31500
A,PPS_EU27_2020_HAB,DEA54,27600
A,PPS_EU27_2020_HAB,DEA55,23900
A,PPS_EU27_2020_HAB,DEA56,28200
A,PPS_EU27_2020_HAB,DEA57,34900
A,PPS_EU27_2020_HAB,DEA58,33700
A,PPS_EU27_2020_HAB,DEA59,37500
A,PPS_EU27_2020_HAB,DEA5A,37300
A,PPS_EU27_2020_HAB,DEA5B,33700
A,PPS_EU27_2020_HAB,DEA5C,28400
A,PPS_EU27_2020_HAB,DEB,32600
A,PPS_EU27_2020_HAB,DEB1,31400
A,PPS_EU27_2020_HAB,DEB11,64700
A,PPS_EU27_2020_HAB,DEB12,24500
A,PPS_EU27_2020_HAB,DEB13,25200
A,PPS_EU27_2020_HAB,DEB14,27400
A,PPS_EU27_2020_HAB,DEB15,27400
A,PPS_EU27_2020_HAB,DEB17,29000
A,PPS_EU27_2020_HAB,DEB18,30800
A,PPS_EU27_2020_HAB,DEB1A,25200
A,PPS_EU27_2020_HAB,DEB1B,31800
A,PPS_EU27_2020_HAB,DEB1C,29500
A,PPS_EU27_2020_HAB,DEB1D,33200
A,PPS_EU27_2020_HAB,DEB2,28400
A,PPS_EU27_2020_HAB,DEB21,40300
A,PPS_EU27_2020_HAB,DEB22,29400
A,PPS_EU27_2020_HAB,DEB23,27200
A,PPS_EU27_2020_HAB,DEB24,30400
A,PPS_EU27_2020_HAB,DEB25,18900
A,PPS_EU27_2020_HAB,DEB3,34500
A,PPS_EU27_2020_HAB,DEB31,33500
A,PPS_EU27_2020_HAB,DEB32,44800
A,PPS_EU27_2020_HAB,DEB33,39300
A,PPS_EU27_2020_HAB,DEB34,72900
A,PPS_EU27_2020_HAB,DEB35,52100
A,PPS_EU27_2020_HAB,DEB36,29100
A,PPS_EU27_2020_HAB,DEB37,35000
A,PPS_EU27_2020_HAB,DEB38,50000
A,PPS_EU27_2020_HAB,DEB39,36800
A,PPS_EU27_2020_HAB,DEB3A,44600
A,PPS_EU27_2020_HAB,DEB3B,23000
A,PPS_EU27_2020_HAB,DEB3C,20400
A,PPS_EU27_2020_HAB,DEB3D,26300
A,PPS_EU27_2020_HAB,DEB3E,31600
A,PPS_EU27_2020_HAB,DEB3F,19400
A,PPS_EU27_2020_HAB,DEB3G,16500
A,PPS_EU27_2020_HAB,DEB3H,25500
A,PPS_EU27_2020_HAB,DEB3I,18400
A,PPS_EU27_2020_HAB,DEB3J,34100
A,PPS_EU27_2020_HAB,DEB3K,15000
A,PPS_EU27_2020_HAB,DEC,32900
A,PPS_EU27_2020_HAB,DEC0,32900
A,PPS_EU27_2020_HAB,DEC01,40600
A,PPS_EU27_2020_HAB,DEC02,25100
A,PPS_EU27_2020_HAB,DEC03,23600
A,PPS_EU27_2020_HAB,DEC04,29900
A,PPS_EU27_2020_HAB,DEC05,36200
A,PPS_EU27_2020_HAB,DEC06,28000
A,PPS_EU27_2020_HAB,DED,29000
A,PPS_EU27_2020_HAB,DED2,29600
A,PPS_EU27_2020_HAB,DED21,38500
A,PPS_EU27_2020_HAB,DED2C,25100
A,PPS_EU27_2020_HAB,DED2D,26200
A,PPS_EU27_2020_HAB,DED2E,26000
A,PPS_EU27_2020_HAB,DED2F,21900
A,PPS_EU27_2020_HAB,DED4,26800
A,PPS_EU27_2020_HAB,DED41,34100
A,PPS_EU27_2020_HAB,DED42,22100
A,PPS_EU27_2020_HAB,DED43,25500
A,PPS_EU27_2020_HAB,DED44,24000
A,PPS_EU27_2020_HAB,DED45,29200
A,PPS_EU27_2020_HAB,DED5,31100
A,PPS_EU27_2020_HAB,DED51,35200
A,PPS_EU27_2020_HAB,DED52,25500
A,PPS_EU27_2020_HAB,DED53,26100
A,PPS_EU27_2020_HAB,DEE,26600
A,PPS_EU27_2020_HAB,DEE0,26600
A,PPS_EU27_2020_HAB,DEE01,27700
A,PPS_EU27_2020_HAB,DEE02,29300
A,PPS_EU27_2020_HAB,DEE03,32900
A,PPS_EU27_2020_HAB,DEE04,22700
A,PPS_EU27_2020_HAB,DEE05,28600
A,PPS_EU27_2020_HAB,DEE06,24400
A,PPS_EU27_2020_HAB,DEE07,27200
A,PPS_EU27_2020_HAB,DEE08,24100
A,PPS_EU27_2020_HAB,DEE09,22800
A,PPS_EU27_2020_HAB,DEE0A,20000
A,PPS_EU27_2020_HAB,DEE0B,32800
A,PPS_EU27_2020_HAB,DEE0C,24200
A,PPS_EU27_2020_HAB,DEE0D,24900
A,PPS_EU27_2020_HAB,DEE0E,23600
A,PPS_EU27_2020_HAB,DEF,31100
A,PPS_EU27_2020_HAB,DEF0,31100
A,PPS_EU27_2020_HAB,DEF01,40100
A,PPS_EU27_2020_HAB,DEF02,44500
A,PPS_EU27_2020_HAB,DEF03,41200
A,PPS_EU27_2020_HAB,DEF04,40000
A,PPS_EU27_2020_HAB,DEF05,31600
A,PPS_EU27_2020_HAB,DEF06,22100
A,PPS_EU27_2020_HAB,DEF07,33500
A,PPS_EU27_2020_HAB,DEF08,25400
A,PPS_EU27_2020_HAB,DEF09,27700
A,PPS_EU27_2020_HAB,DEF0A,19600
A,PPS_EU27_2020_HAB,DEF0B,28500
A,PPS_EU27_2020_HAB,DEF0C,25100
A,PPS_EU27_2020_HAB,DEF0D,29900
A,PPS_EU27_2020_HAB,DEF0E,32200
A,PPS_EU27_2020_HAB,DEF0F,31900
A,PPS_EU27_2020_HAB,DEG,27000
A,PPS_EU27_2020_HAB,DEG0,27000
A,PPS_EU27_2020_HAB,DEG01,37700
A,PPS_EU27_2020_HAB,DEG02,27000
A,PPS_EU27_2020_HAB,DEG03,41600
A,PPS_EU27_2020_HAB,DEG04,32300
A,PPS_EU27_2020_HAB,DEG05,28400
A,PPS_EU27_2020_HAB,DEG06,24100
A,PPS_EU27_2020_HAB,DEG07,24400
A,PPS_EU27_2020_HAB,DEG09,23100
A,PPS_EU27_2020_HAB,DEG0A,20800
A,PPS_EU27_2020_HAB,DEG0B,25800
A,PPS_EU27_2020_HAB,DEG0C,26500
A,PPS_EU27_2020_HAB,DEG0D,24100
A,PPS_EU27_2020_HAB,DEG0E,21000
A,PPS_EU27_2020_HAB,DEG0F,27500
A,PPS_EU27_2020_HAB,DEG0G,22000
A,PPS_EU27_2020_HAB,DEG0H,26100
A,PPS_EU27_2020_HAB,DEG0I,24800
A,PPS_EU27_2020_HAB,DEG0J,21900
A,PPS_EU27_2020_HAB,DEG0K,27500
A,PPS_EU27_2020_HAB,DEG0L,22000
A,PPS_EU27_2020_HAB,DEG0M,20700
A,PPS_EU27_2020_HAB,DEG0N,35400
A,PPS_EU27_2020_HAB,DEG0P,25500
A,PPS_EU27_2020_HAB,DK,39500
A,PPS_EU27_2020_HAB,DK0,39100
A,PPS_EU27_2020_HAB,DK01,50900
A,PPS_EU27_2020_HAB,DK011,55200
A,PPS_EU27_2020_HAB,DK012,61700
A,PPS_EU27_2020_HAB,DK013,32700
A,PPS_EU27_2020_HAB,DK014,27700
A,PPS_EU27_2020_HAB,DK02,27500
A,PPS_EU27_2020_HAB,DK021,28000
A,PPS_EU27_2020_HAB,DK022,27300
A,PPS_EU27_2020_HAB,DK03,35300
A,PPS_EU27_2020_HAB,DK031,30200
A,PPS_EU27_2020_HAB,DK032,38800
A,PPS_EU27_2020_HAB,DK04,36400
A,PPS_EU27_2020_HAB,DK041,38400
A,PPS_EU27_2020_HAB,DK042,35400
A,PPS_EU27_2020_HAB,DK05,32900
A,PPS_EU27_2020_HAB,DK050,32900
A,PPS_EU27_2020_HAB,EE,25900
A,PPS_EU27_2020_HAB,EE0,25900
A,PPS_EU27_2020_HAB,EE00,25900
A,PPS_EU27_2020_HAB,EE001,35400
A,PPS_EU27_2020_HAB,EE004,16500
A,PPS_EU27_2020_HAB,EE008,19800
A,PPS_EU27_2020_HAB,EE009,17400
A,PPS_EU27_2020_HAB,EE00A,16700
A,PPS_EU27_2020_HAB,EL,20600
A,PPS_EU27_2020_HAB,EL3,28300
A,PPS_EU27_2020_HAB,EL30,28300
A,PPS_EU27_2020_HAB,EL301,33800
A,PPS_EU27_2020_HAB,EL302,14600
A,PPS_EU27_2020_HAB,EL303,40500
A,PPS_EU27_2020_HAB,EL304,24100
A,PPS_EU27_2020_HAB,EL305,22000
A,PPS_EU27_2020_HAB,EL306,28200
A,PPS_EU27_2020_HAB,EL307,24000
A,PPS_EU27_2020_HAB,EL4,18100
A,PPS_EU27_2020_HAB,EL41,13500
A,PPS_EU27_2020_HAB,EL411,13500
A,PPS_EU27_2020_HAB,EL412,13600
A,PPS_EU27_2020_HAB,EL413,13400
A,PPS_EU27_2020_HAB,EL42,22100
A,PPS_EU27_2020_HAB,EL421,19500
A,PPS_EU27_2020_HAB,EL422,26600
A,PPS_EU27_2020_HAB,EL43,17500
A,PPS_EU27_2020_HAB,EL431,16700
A,PPS_EU27_2020_HAB,EL432,20900
A,PPS_EU27_2020_HAB,EL433,16900
A,PPS_EU27_2020_HAB,EL434,17700
A,PPS_EU27_2020_HAB,EL5,15600
A,PPS_EU27_2020_HAB,EL51,13900
A,PPS_EU27_2020_HAB,EL511,14800
A,PPS_EU27_2020_HAB,EL512,11700
A,PPS_EU27_2020_HAB,EL513,12600
A,PPS_EU27_2020_HAB,EL514,12800
A,PPS_EU27_2020_HAB,EL515,16700
A,PPS_EU27_2020_HAB,EL52,16100
A,PPS_EU27_2020_HAB,EL521,13800
A,PPS_EU27_2020_HAB,EL522,17500
A,PPS_EU27_2020_HAB,EL523,13800
A,PPS_EU27_2020_HAB,EL524,14900
A,PPS_EU27_2020_HAB,EL525,13500
A,PPS_EU27_2020_HAB,EL526,12400
A,PPS_EU27_2020_HAB,EL527,16700
A,PPS_EU27_2020_HAB,EL53,17700
A,PPS_EU27_2020_HAB,EL531,18300
A,PPS_EU27_2020_HAB,EL532,12500
A,PPS_EU27_2020_HAB,EL533,20300
A,PPS_EU27_2020_HAB,EL54,14300
A,PPS_EU27_2020_HAB,EL541,13900
A,PPS_EU27_2020_HAB,EL542,14900
A,PPS_EU27_2020_HAB,EL543,14400
A,PPS_EU27_2020_HAB,EL6,16600
A,PPS_EU27_2020_HAB,EL61,15700
A,PPS_EU27_2020_HAB,EL611,13500
A,PPS_EU27_2020_HAB,EL612,17400
A,PPS_EU27_2020_HAB,EL613,15700
A,PPS_EU27_2020_HAB,EL62,19100
A,PPS_EU27_2020_HAB,EL621,23200
A,PPS_EU27_2020_HAB,EL622,18700
A,PPS_EU27_2020_HAB,EL623,18300
A,PPS_EU27_2020_HAB,EL624,15600
A,PPS_EU27_2020_HAB,EL63,14800
A,PPS_EU27_2020_HAB,EL631,14000
A,PPS_EU27_2020_HAB,EL632,16000
A,PPS_EU27_2020_HAB,EL633,13600
A,PPS_EU27_2020_HAB,EL64,18500
A,PPS_EU27_2020_HAB,EL641,28000
A,PPS_EU27_2020_HAB,EL642,16600
A,PPS_EU27_2020_HAB,EL643,12300
A,PPS_EU27_2020_HAB,EL644,15900
A,PPS_EU27_2020_HAB,EL645,13500
A,PPS_EU27_2020_HAB,EL65,17200
A,PPS_EU27_2020_HAB,EL651,20200
A,PPS_EU27_2020_HAB,EL652,17100
A,PPS_EU27_2020_HAB,EL653,15300
A,PPS_EU27_2020_HAB,ES,28500
A,PPS_EU27_2020_HAB,ES1,25600
A,PPS_EU27_2020_HAB,ES11,25600
A,PPS_EU27_2020_HAB,ES111,26600
A,PPS_EU27_2020_HAB,ES112,25400
A,PPS_EU27_2020_HAB,ES113,24900
A,PPS_EU27_2020_HAB,ES114,24700
A,PPS_EU27_2020_HAB,ES12,25000
A,PPS_EU27_2020_HAB,ES120,25000
A,PPS_EU27_2020_HAB,ES13,26200
A,PPS_EU27_2020_HAB,ES130,26200
A,PPS_EU27_2020_HAB,ES2,34100
A,PPS_EU27_2020_HAB,ES21,36500
A,PPS_EU27_2020_HAB,ES211,42000
A,PPS_EU27_2020_HAB,ES212,36900
A,PPS_EU27_2020_HAB,ES213,34700
A,PPS_EU27_2020_HAB,ES22,34400
A,PPS_EU27_2020_HAB,ES220,34400
A,PPS_EU27_2020_HAB,ES23,30200
A,PPS_EU27_2020_HAB,ES230,30200
A,PPS_EU27_2020_HAB,ES24,30900
A,PPS_EU27_2020_HAB,ES241,31800
A,PPS_EU27_2020_HAB,ES242,27500
A,PPS_EU27_2020_HAB,ES243,31200
A,PPS_EU27_2020_HAB,ES3,39000
A,PPS_EU27_2020_HAB,ES30,39000
A,PPS_EU27_2020_HAB,ES300,39000
A,PPS_EU27_2020_HAB,ES4,24000
A,PPS_EU27_2020_HAB,ES41,26800
A,PPS_EU27_2020_HAB,ES411,22500
A,PPS_EU27_2020_HAB,ES412,32100
A,PPS_EU27_2020_HAB,ES413,23600
A,PPS_EU27_2020_HAB,ES414,29600
A,PPS_EU27_2020_HAB,ES415,23400
A,PPS_EU27_2020_HAB,ES416,24500
A,PPS_EU27_2020_HAB,ES417,30300
A,PPS_EU27_2020_HAB,ES418,30300
A,PPS_EU27_2020_HAB,ES419,21900
A,PPS_EU27_2020_HAB,ES42,22400
A,PPS_EU27_2020_HAB,ES421,23400
A,PPS_EU27_2020_HAB,ES422,23500
A,PPS_EU27_2020_HAB,ES423,24400
A,PPS_EU27_2020_HAB,ES424,22600
A,PPS_EU27_2020_HAB,ES425,20400
A,PPS_EU27_2020_HAB,ES43,20700
A,PPS_EU27_2020_HAB,ES431,20000
A,PPS_EU27_2020_HAB,ES432,22000
A,PPS_EU27_2020_HAB,ES5,30200
A,PPS_EU27_2020_HAB,ES51,33700
A,PPS_EU27_2020_HAB,ES511,34400
A,PPS_EU27_2020_HAB,ES512,30900
A,PPS_EU27_2020_HAB,ES513,31500
A,PPS_EU27_2020_HAB,ES514,32800
A,PPS_EU27_2020_HAB,ES52,24900
A,PPS_EU27_2020_HAB,ES521,21500
A,PPS_EU27_2020_HAB,ES522,30200
A,PPS_EU27_2020_HAB,ES523,26200
A,PPS_EU27_2020_HAB,ES53,30500
A,PPS_EU27_2020_HAB,ES531,28300
A,PPS_EU27_2020_HAB,ES532,31700
A,PPS_EU27_2020_HAB,ES533,22800
A,PPS_EU27_2020_HAB,ES6,21400
A,PPS_EU27_2020_HAB,ES61,21000
A,PPS_EU27_2020_HAB,ES611,23900
A,PPS_EU27_2020_HAB,ES612,19900
A,PPS_EU27_2020_HAB,ES613,19400
A,PPS_EU27_2020_HAB,ES614,20300
A,PPS_EU27_2020_HAB,ES615,21600
A,PPS_EU27_2020_HAB,ES616,19100
A,PPS_EU27_2020_HAB,ES617,20700
A,PPS_EU27_2020_HAB,ES618,22300
A,PPS_EU27_2020_HAB,ES62,23300
A,PPS_EU27_2020_HAB,ES620,23300
A,PPS_EU27_2020_HAB,ES63,22600
A,PPS_EU27_2020_HAB,ES630,22600
A,PPS_EU27_2020_HAB,ES64,20700
A,PPS_EU27_2020_HAB,ES640,20700
A,PPS_EU27_2020_HAB,ES7,22900
A,PPS_EU27_2020_HAB,ES70,22900
A,PPS_EU27_2020_HAB,ES703,19700
A,PPS_EU27_2020_HAB,ES704,22400
A,PPS_EU27_2020_HAB,ES705,22300
A,PPS_EU27_2020_HAB,ES706,19900
A,PPS_EU27_2020_HAB,ES707,20700
A,PPS_EU27_2020_HAB,ES708,25900
A,PPS_EU27_2020_HAB,ES709,23300
A,PPS_EU27_2020_HAB,EU27_2020,31300
A,PPS_EU27_2020_HAB,FI,34200
A,PPS_EU27_2020_HAB,FI1,34200
A,PPS_EU27_2020_HAB,FI19,30000
A,PPS_EU27_2020_HAB,FI193,28500
A,PPS_EU27_2020_HAB,FI194,27200
A,PPS_EU27_2020_HAB,FI195,32200
